,iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,race,imprace,imprelig,from,goal,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
7710,522,14,0,27,2,21,22,4,8,15,545.0,1,-0.14,1,24.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,1,7.0,7.0,7.0,7.0,7.0,4.0,7.0,5.0,1.0,22.0,Law,1.0,2.0,3.0,6.0,Pennsylvania,1.0,2.0,Assistant District Attorney,1.0,6.0,6.0,6.0,7.0,8.0,9.0,3.0,3.0,7.0,9.0,8.0,10.0,10.0,7.0,7.0,5.0,3.0,10.0,20.0,15.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,10.0,20.0,1,10.0,8.0,8.0,8.0,9.0,7.0,8.0,6.0,1.0
7711,522,14,0,27,2,21,22,4,5,16,546.0,1,-0.16,1,30.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,1,7.0,8.0,8.0,8.0,6.0,9.0,7.0,7.0,2.0,22.0,Law,1.0,2.0,3.0,6.0,Pennsylvania,1.0,2.0,Assistant District Attorney,1.0,6.0,6.0,6.0,7.0,8.0,9.0,3.0,3.0,7.0,9.0,8.0,10.0,10.0,7.0,7.0,5.0,3.0,10.0,20.0,15.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,10.0,20.0,1,10.0,8.0,9.0,9.0,7.0,8.0,9.0,7.0,2.0
7712,522,14,0,27,2,21,22,4,11,17,547.0,0,0.67,1,30.0,2.0,25.0,20.0,20.0,20.0,0.0,15.0,0,6.0,8.0,6.0,7.0,8.0,6.0,7.0,6.0,2.0,22.0,Law,1.0,2.0,3.0,6.0,Pennsylvania,1.0,2.0,Assistant District Attorney,1.0,6.0,6.0,6.0,7.0,8.0,9.0,3.0,3.0,7.0,9.0,8.0,10.0,10.0,7.0,7.0,5.0,3.0,10.0,20.0,15.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,10.0,20.0,1,7.0,9.0,9.0,7.0,8.0,7.0,7.0,7.0,2.0
7713,522,14,0,27,2,21,22,4,18,18,548.0,0,0.09,1,30.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,0,4.0,4.0,7.0,1.0,7.0,1.0,1.0,1.0,2.0,22.0,Law,1.0,2.0,3.0,6.0,Pennsylvania,1.0,2.0,Assistant District Attorney,1.0,6.0,6.0,6.0,7.0,8.0,9.0,3.0,3.0,7.0,9.0,8.0,10.0,10.0,7.0,7.0,5.0,3.0,10.0,20.0,15.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,10.0,20.0,0,5.0,6.0,5.0,4.0,6.15,2.0,2.0,1.5,2.0
7714,522,14,0,27,2,21,22,4,20,19,549.0,1,0.29,1,28.0,2.0,20.0,20.0,20.0,20.0,0.0,20.0,1,6.0,8.0,8.0,8.0,7.0,5.0,6.0,4.0,2.0,22.0,Law,1.0,2.0,3.0,6.0,Pennsylvania,1.0,2.0,Assistant District Attorney,1.0,6.0,6.0,6.0,7.0,8.0,9.0,3.0,3.0,7.0,9.0,8.0,10.0,10.0,7.0,7.0,5.0,3.0,10.0,20.0,15.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,10.0,20.0,1,9.0,9.0,9.0,8.0,6.0,7.0,8.0,7.0,2.0
7715,522,14,0,27,2,21,22,4,7,20,550.0,0,0.62,1,30.0,2.0,30.0,3.0,30.0,30.0,3.0,4.0,0,6.0,7.0,6.0,4.0,4.0,5.0,5.0,4.0,2.0,22.0,Law,1.0,2.0,3.0,6.0,Pennsylvania,1.0,2.0,Assistant District Attorney,1.0,6.0,6.0,6.0,7.0,8.0,9.0,3.0,3.0,7.0,9.0,8.0,10.0,10.0,7.0,7.0,5.0,3.0,10.0,20.0,15.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,10.0,20.0,0,7.0,8.0,7.0,5.0,7.0,4.0,1.0,6.0,2.0
7716,522,14,0,27,2,21,22,4,6,21,551.0,0,0.4,0,27.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,1,7.0,7.0,8.0,4.0,7.0,5.0,7.0,6.0,2.0,22.0,Law,1.0,2.0,3.0,6.0,Pennsylvania,1.0,2.0,Assistant District Attorney,1.0,6.0,6.0,6.0,7.0,8.0,9.0,3.0,3.0,7.0,9.0,8.0,10.0,10.0,7.0,7.0,5.0,3.0,10.0,20.0,15.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,10.0,20.0,0,3.0,9.0,7.0,3.0,5.0,3.0,5.0,6.0,2.0
7717,522,14,0,27,2,21,22,4,17,22,552.0,0,0.45,1,25.0,2.0,70.0,0.0,15.0,15.0,0.0,0.0,0,3.0,3.0,9.0,6.0,9.0,6.0,6.0,3.0,2.0,22.0,Law,1.0,2.0,3.0,6.0,Pennsylvania,1.0,2.0,Assistant District Attorney,1.0,6.0,6.0,6.0,7.0,8.0,9.0,3.0,3.0,7.0,9.0,8.0,10.0,10.0,7.0,7.0,5.0,3.0,10.0,20.0,15.0,20.0,15.0,20.0,20.0,15.0,15.0,20.0,10.0,20.0,1,8.0,9.0,9.0,7.0,6.0,7.0,7.0,4.5,2.0
7718,523,15,0,29,2,21,22,5,14,1,531.0,0,-0.17,1,25.0,4.0,15.0,30.0,20.0,20.0,10.0,5.0,0,5.0,10.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,4.0,5.0,7.0,4.0,7.0,6.0,4.0,5.0,2.0
7719,523,15,0,29,2,21,22,5,11,2,532.0,1,0.48,1,26.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,1,6.0,8.0,9.0,7.0,8.0,9.0,8.0,5.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,1.0,9.0,9.0,1.0,6.0,8.0,4.0,6.0,2.0
7720,523,15,0,29,2,21,22,5,4,3,533.0,0,0.28,0,26.0,2.0,25.0,25.0,25.0,13.0,12.0,0.0,0,5.0,8.0,7.0,5.0,5.857142857142857,5.0,6.0,7.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,7.0,5.0,7.0,5.0,7.0,5.0,5.0,3.0,1.0
7721,523,15,0,29,2,21,22,5,13,4,534.0,0,0.14,0,24.0,6.0,30.0,30.0,30.0,5.0,2.0,3.0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,7.0,6.0,7.0,5.0,7.0,6.0,6.0,5.0,2.0
7722,523,15,0,29,2,21,22,5,10,5,535.0,0,0.52,0,23.0,2.0,23.0,14.0,19.0,16.0,10.0,18.0,0,6.0,5.0,6.0,7.0,6.0,4.0,5.0,3.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,2.0,3.0,10.0,4.0,7.0,8.0,5.0,3.0,2.0
7723,523,15,0,29,2,21,22,5,3,6,536.0,0,0.49,0,29.0,2.0,30.0,20.0,20.0,20.0,10.0,0.0,0,4.0,8.0,7.0,6.0,6.0,3.0,3.0,5.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,6.0,7.0,7.0,7.0,9.0,6.0,7.0,6.0,2.0
7724,523,15,0,29,2,21,22,5,15,7,537.0,0,0.14,1,22.0,4.0,20.0,5.0,25.0,25.0,5.0,20.0,0,4.0,8.0,8.0,4.0,5.0,7.0,4.0,7.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,0,4.0,2.0,6.0,4.0,6.0,8.0,4.0,2.0,2.0
7725,523,15,0,29,2,21,22,5,20,8,538.0,0,0.39,0,32.0,2.0,50.0,0.0,10.0,30.0,0.0,10.0,0,4.0,6.0,5.0,6.0,5.0,5.0,6.0,9.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,5.0,1.0,6.0,8.0,2.0,2.0,,,2.0
7726,523,15,0,29,2,21,22,5,2,9,539.0,0,-0.05,0,22.0,2.0,30.0,10.0,20.0,15.0,15.0,10.0,0,4.0,10.0,10.0,8.0,7.0,6.0,5.0,4.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,3.0,4.0,6.0,5.0,7.0,6.0,4.0,3.0,2.0
7727,523,15,0,29,2,21,22,5,17,10,540.0,0,0.19,0,24.0,2.0,20.0,15.0,20.0,20.0,15.0,10.0,0,5.0,3.0,2.0,4.0,2.0,1.0,4.0,4.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,0,2.0,6.0,7.0,2.0,5.0,4.0,4.0,8.0,2.0
7728,523,15,0,29,2,21,22,5,5,11,541.0,0,-0.06,1,23.0,4.0,40.0,30.0,0.0,20.0,0.0,10.0,0,1.0,5.0,8.0,5.0,9.0,9.0,4.0,5.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,4.0,7.0,8.0,5.0,7.0,10.0,7.0,7.0,2.0
7729,523,15,0,29,2,21,22,5,22,12,542.0,0,0.1,1,23.0,4.0,25.0,15.0,20.0,20.0,10.0,10.0,0,1.0,2.0,4.0,6.0,5.0,6.0,2.0,8.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,4.0,2.0,7.0,8.0,6.611111111111111,4.0,5.0,5.0,2.0
7730,523,15,0,29,2,21,22,5,16,13,543.0,0,0.36,1,24.0,4.0,20.0,16.0,16.0,17.0,16.0,15.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0
7731,523,15,0,29,2,21,22,5,1,14,544.0,1,-0.07,1,23.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,1,5.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,1.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,5.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0,1.0
7732,523,15,0,29,2,21,22,5,9,15,545.0,0,0.62,0,24.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,0,3.0,7.0,7.0,4.0,6.0,1.0,5.0,5.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,3.0,2.0,4.0,5.0,7.0,4.0,5.0,5.0,2.0
7733,523,15,0,29,2,21,22,5,6,16,546.0,0,0.0,0,30.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,8.0,3.0,7.0,6.0,8.0,6.0,6.0,7.0,2.0
7734,523,15,0,29,2,21,22,5,12,17,547.0,0,0.19,0,30.0,2.0,25.0,20.0,20.0,20.0,0.0,15.0,0,3.0,8.0,8.0,7.0,6.0,5.0,7.0,6.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,5.0,4.0,8.0,5.0,7.0,8.0,5.0,4.0,2.0
7735,523,15,0,29,2,21,22,5,19,18,548.0,0,0.48,0,30.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,0,1.0,10.0,6.0,1.0,3.0,1.0,6.0,9.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,7.0,5.0,7.0,7.0,7.0,5.0,2.0,3.0,2.0
7736,523,15,0,29,2,21,22,5,21,19,549.0,0,0.4,0,28.0,2.0,20.0,20.0,20.0,20.0,0.0,20.0,0,3.0,7.0,6.0,8.0,9.0,5.0,5.0,4.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,7.0,6.0,8.0,8.0,8.0,3.0,7.0,2.0,2.0
7737,523,15,0,29,2,21,22,5,8,20,550.0,0,0.27,0,30.0,2.0,30.0,3.0,30.0,30.0,3.0,4.0,0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,0,2.0,2.0,9.0,2.0,7.0,1.0,2.0,1.0,2.0
7738,523,15,0,29,2,21,22,5,7,21,551.0,0,0.55,0,27.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,0,4.0,8.0,7.0,7.0,6.0,5.0,8.0,7.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,8.0,5.0,7.0,10.0,7.0,8.0,8.0,4.0,2.0
7739,523,15,0,29,2,21,22,5,18,22,552.0,0,0.35,0,25.0,2.0,70.0,0.0,15.0,15.0,0.0,0.0,0,2.0,7.0,9.0,8.0,7.0,8.0,6.0,6.0,2.0,27.0,Education,9.0,4.0,3.0,2.0,China,2.0,3.0,??,10.0,8.0,1.0,5.0,9.0,4.0,3.0,6.0,7.0,8.0,13.0,5.0,2.0,7.0,8.0,9.0,3.0,1.0,10.0,25.0,20.0,20.0,5.0,20.0,10.0,25.0,20.0,20.0,5.0,20.0,1,7.0,2.0,6.0,5.0,8.0,3.0,7.0,2.0,2.0
7740,524,16,0,31,2,21,22,11,20,1,531.0,1,-0.15,1,25.0,4.0,15.0,30.0,20.0,20.0,10.0,5.0,1,5.0,10.0,10.0,10.0,10.0,3.0,4.0,1.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,5.0,9.0,9.0,7.0,7.0,5.0,7.0,3.0,2.0
7741,524,16,0,31,2,21,22,11,17,2,532.0,1,-0.27,1,26.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,1,7.0,9.0,8.0,8.0,6.0,5.0,8.0,5.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,3.0,9.0,9.0,5.0,7.0,3.0,4.0,5.0,2.0
7742,524,16,0,31,2,21,22,11,10,3,533.0,0,0.21,0,26.0,2.0,25.0,25.0,25.0,13.0,12.0,0.0,0,8.0,7.75,8.0,8.0,7.0,7.0,8.0,7.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,5.0,8.0,7.0,7.0,6.0,5.0,4.0,2.0,2.0
7743,524,16,0,31,2,21,22,11,19,4,534.0,1,-0.17,0,24.0,6.0,30.0,30.0,30.0,5.0,2.0,3.0,1,9.0,8.0,9.0,9.0,9.0,8.0,8.0,7.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,5.0,7.0,8.0,7.0,8.0,6.0,5.0,5.0,2.0
7744,524,16,0,31,2,21,22,11,16,5,535.0,1,0.3,0,23.0,2.0,23.0,14.0,19.0,16.0,10.0,18.0,1,7.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,7.0,9.0,8.0,9.0,7.0,7.0,8.0,3.0,2.0
7745,524,16,0,31,2,21,22,11,9,6,536.0,1,0.51,0,29.0,2.0,30.0,20.0,20.0,20.0,10.0,0.0,1,8.0,8.0,9.0,9.0,8.0,7.0,8.0,6.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,7.0,8.0,7.0,7.0,7.0,5.0,5.0,3.0,2.0
7746,524,16,0,31,2,21,22,11,21,7,537.0,0,0.48,1,22.0,4.0,20.0,5.0,25.0,25.0,5.0,20.0,0,7.0,9.0,9.0,9.0,9.0,5.0,8.0,6.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,6.0,6.0,7.0,7.0,7.0,5.0,5.0,3.0,2.0
7747,524,16,0,31,2,21,22,11,4,8,538.0,1,0.37,0,32.0,2.0,50.0,0.0,10.0,30.0,0.0,10.0,1,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,4.0,9.0,9.0,7.0,8.0,4.0,7.0,5.0,2.0
7748,524,16,0,31,2,21,22,11,8,9,539.0,1,0.2,0,22.0,2.0,30.0,10.0,20.0,15.0,15.0,10.0,1,7.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,6.0,8.0,9.0,9.0,9.0,8.0,7.0,4.0,2.0
7749,524,16,0,31,2,21,22,11,1,10,540.0,0,0.04,0,24.0,2.0,20.0,15.0,20.0,20.0,15.0,10.0,0,7.0,7.0,7.0,8.0,5.0,5.0,6.0,6.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,4.0,9.0,4.0,7.0,8.0,4.0,6.0,5.0,2.0
7750,524,16,0,31,2,21,22,11,11,11,541.0,0,-0.2,1,23.0,4.0,40.0,30.0,0.0,20.0,0.0,10.0,0,7.0,8.0,9.0,8.0,7.0,8.0,5.0,4.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,0,5.0,9.0,9.0,7.0,7.0,6.0,5.0,3.0,2.0
7751,524,16,0,31,2,21,22,11,6,12,542.0,1,0.33,1,23.0,4.0,25.0,15.0,20.0,20.0,10.0,10.0,1,6.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,6.0,8.0,9.0,6.0,8.0,6.0,6.0,6.0,2.0
7752,524,16,0,31,2,21,22,11,22,13,543.0,0,-0.3,1,24.0,4.0,20.0,16.0,16.0,17.0,16.0,15.0,0,6.0,9.0,9.0,7.0,9.0,5.0,5.0,4.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,6.0,8.0,8.0,7.0,7.0,7.0,6.0,4.0,2.0
7753,524,16,0,31,2,21,22,11,7,14,544.0,0,0.11,1,23.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,5.0,2.0,25.0,medicine,4.0,4.0,9.0,6.0,Michigan,2.0,4.0,physician/healthcare,4.0,4.0,1.0,7.0,9.0,8.0,8.0,6.0,3.0,8.0,7.0,7.0,8.0,8.0,5.0,5.0,7.0,5.0,15.0,20.0,25.0,20.0,10.0,10.0,35.0,10.0,15.0,20.0,10.0,10.0,1,6.0,9.0,8.0,8.0,7.0,6.0,7.0,3.0,2.0
